title,year,abstract,citation
一种改进的确定性标签防碰撞算法,2011,为提高物联网中各节点电子标签的射频识别吞吐率并改进算法空间复杂度，提出一种改进的确定性标签防碰撞算法。该算法对高位的连续碰撞位单独处理，电子标签在应答时仅传输低位电子产品码（EPC），同时使用栈寄存碰撞标签的高位EPC编码进行后退索引二进制搜索。仿真结果表明，此算法较其他确定性防碰撞算法性能有较为明显提高。,0
RFID与WSN在物联网下协同机制的分析,2011,"在物联网的概念提出之前,射频识别(radio frequency identification,RFID)和无线传感器网络(wireless sensor network,WSN)均沿着各自的技术路线发展,它们之间的兼容性问题尚未被考虑。而在物联网中,这两种技术需不断地进行融合,研究它们在物联网中的工作机制和协作方式将具有十分重要的意义。通过对相关应用中RFID与WSN协作机制进行深入分析,将RFID与WSN在物联网下的协作分为四种融合方式,并对这四种融合方式的设计原理与工作过程进行了分析与探讨,最后指出了RFID与WSN协同工作机制目前需要解决的关键问题。",0
面向物联网的实体实时搜索服务综述,2011,"全面总结了面向物联网实体搜索服务的内容、特点、基本策略、实现方式,并对现有典型系统进行分析。最后给出了该领域的进一步研究方向。",0
基于DHT的物联网命名服务体系结构研究,2011,"针对物联网对象命名服务中根服务器负载过重、负载不均衡和单点失效等问题,提出建立基于分布式哈希表的物联网命名服务体系结构,以对等的环型结构替代树型结构;同时采用基于物理网络拓扑的、依靠邻居节点集合的分簇算法,改进了Chord算法,实现了该物联网命名服务原形系统。仿真实验与分析证明了该体系结构能够增强物联网命名服务的有效性、完整性、保密性和匿名性,并具有查询速度快、负载均衡、可扩展性好、能有效应对单点失效等优点。",0
基于Internet的物联网系统中设备互联和实时在线技术,2011,"针对物联网系统中信息交互的实时性和系统自治特性,提出一种基于Internet和嵌入式设备构建物联网的技术;通过基于客户/服务器的体系结构和面向连接的设备实时在线技术实现信息交互的实时性,进一步通过一种服务器地址自动迁移技术实现基于Inter- net的嵌入式设备物联网的系统自治特性;通过多台嵌入式设备组网进行实际测试验证,系统满足良好的扩展性和设备即插即用特性,设备间数据通信相应时间低于1s,具有良好的实时性,可广泛应用于嵌入式设备的互联互通。",2
物联网及其应用剖析,2011,物联网被称为是继计算机和互联网之后的第三次信息技术革命，物联网应用无处不在。提出了物联网的技术层次结构和关键技术，描绘了物联网的应用愿景，认为形成行业标准是我国发展物联网的重要举措。,2
一种基于等级划分的物联网安全模型,2011,在对物联网安全进行研究的过程中，对于不同安全敏感度应用，通常是人为判断其所属的安全等级域。针对该问题，以等级划分为基础，提出一个物联网安全模型，利用该模型分析某一物联网应用的拓扑结构，预测其攻击来源与类型并判定其所属的安全等级域，从而对该应用进行合适的安全技术配置。将该模型用于某大学的智慧校园系统中，实践结果证明，其有利于学校更好地发展智慧校园应用，建立更加安全、稳定的智慧校园系统。,1
面向物联网的时钟同步体系架构研究,2011,由于基于物联网时钟同步体系架构相关研究成果的匮乏，提出一种面向物联网的时钟同步体系架构，为物联网时钟同步体系架构的深入探讨提供借鉴。提出了包括适应层、组织层和区域层的时钟同步总体架构，给出了时钟同步适应层架构，以解决物联网的适应性问题。为解决时钟同步组织管理问题，基于时钟群的概念给出了时钟同步组织架构。为解决时钟同步精确性和安全性问题，基于区域网的概念提出了时钟同步区域架构。,0
能量高效的无线传感器网络空间范围查询处理算法,2011,"现有无线传感器网络空间范围查询处理算法能量消耗大且当节点失效时查询处理过程易被中断,无法返回查询结果.文中提出了一种能量高效的算法ESA(Energy-efficient Spatial window query processing Algorithm).它将查询区域划分为若干个网格,每个网格中有一个簇头节点负责收集所在网格中其它节点的感知数据,对这些数据进行聚集运算得到部分查询结果,并将其发送至下一个网格的簇头节点,直至收集到查询区域内所有节点的感知数据,以生成最终的查询结果.ESA算法只需查询区域内的节点发送一次数据消息,减少了发送的数据消息数目.根据ESA的能耗公式给出了两种网格划分和簇头节点选择算法,以降低算法分发查询消息消耗的能量.设计了一种利用节点冗余保证查询处理过程鲁棒性的算法,避免了ESA因节点失效而中断.提出了两种感知数据收集算法,以减少簇头节点收集其邻居节点感知数据的能耗.最后,对ESA算法和现有的IWQE算法(Itinerary-based Window Query Execution)的性能进行了系统的理论和实验分析.分析结果表明:在绝大多数情况下,ESA算法在能量消耗、查询成功率和查询结果质量方面优于IWQE算法.",1
模糊随机环境下的无线传感器网络多约束多路径路由,2011,"无线传感器网络路由约束同时存在模糊性和随机性,传统路由算法只考虑随机性,不能准确刻画无线传感器网络路由约束.文中引入模糊随机过程理论和模糊随机规划方法,对无线链路时延和可靠性的模糊性、随机性以及时变性进行统一建模,提出了一种模糊随机多约束多路径路由模型,能够更真实地反映无线传感器网络链路特征.在此基础上,设计了一种同时考虑模糊性、随机性和时变性的无线传感器网络多项式复杂度路由算法.仿真实验结果表明,文中所提出的算法能够灵活地调节路由约束强度,满足具体应用对不同服务质量的需要.",2
一种低耗能的数据融合隐私保护算法,2011,"物联网中的隐私保护是实际应用中要解决的关键问题之一,作为物联网组成部分的无线传感器网络,希望在进行精确数据融合的同时,又能保护个人的隐私.文中提出了一种新的低能耗无线传感器网络数据融合隐私保护算法ESPART.一方面算法依靠数据融合树型结构本身的特性,减少数据通信量;另一方面算法分配随机时间片,避免碰撞.同时限制串通数据范围,降低数据丢失对精确度的影响.仿真结果显示,相比于SMART算法,ESPART可以在有效保护数据隐私的前提下,花费与TAG算法相同的时间和较少的数据通信量,得到精确的数据融合结果.",13
物联网技术发展的研究与综述,2011,发展物联网产业已经成为我国培育战略性新兴产业、加快经济发展方式转变、推动产业结构升级的重要战略选择，我国政府部门高度重视物联网的应用推广，着力推动物联网相关产业的发展；文介绍了物联网的国内外发展现状，总结了物联网的架构及关键技术，简述了物联网的有关应用，最后对我国发展物联网产业进行了展望；以求通过这四方面的介绍，从技术、应用等层面使我们对物联网有全面、深刻、准确的理解和认识。,3
云信任驱动的物联网信息资源寻址模型,2011,"为提高物联网底层信息资源寻址效果,基于对云环境下的物联网底层寻址服务的信任度评估准则等方面的研究,改进信任驱动算法,提出一个云信任驱动的物联网信息资源寻址模型.首先,分析寻址的关键特征;然后,设计并采用特定约束条件,信任陡度函数,云信任度评估准则及信任约束系数建立寻址模型;最后,设计了一个物联网系统实例来验证该模型的有效性.实验结果表明,相比传统模型或算法,该模型有良好的底层资源寻址效果",0
Cyber Physical Systems物理网络系统,2011,"物理网络系统(Cyber Physical Systems,CPSs)是一种计算进程和物理进程紧密结合的智能系统.目前对于CPSs的研究还处于初级阶段,从概念模型到关键技术都没有确切描述,给相关研究者正确理解及研究CPSs造成困难.基于CPSs未来广泛的应用范围和良好的发展前景,本文对CPSs进行了系统的介绍.本文首先给出了CPSs定义,分析了CPSs与物联网的异同点,对CPSs研究现状进行了总结,以此为基础提出了一个CPSs初步的结构框架;其次着重对CPSs研究涉及到的关键技术与基础理论进行了系统讨论,最后对CPSs的研究前景进行了展望.",3
基于FPGA的传感数据加速处理,2011,"为解决物联网应用的实时响应问题,提出一种基于FPGA加速处理传感数据中位数计算的方法,包括计算模型,符合FPGA设计限制的实现过程,把FPGA连接到系统其他部分的融合策略等.实验表明,与通用CPU相比,提出的基于FPGAs的加速数据处理策略在功耗和并行传感数据流评价方面具有明显的优势,可以广泛地应用于物联网中前端轻量级数据预处理节点的设计与实现",0
云内部安全通信模型研究,2011,"云计算是互联网发展的趋势,也是物联网应用的重要技术支撑.随着云计算的深入应用,云计算安全问题成为最引人关注的焦点之一.在分析云计算一般框架结构的基础上,根据云计算服务器可统一管理的特点,针对云内部的通信安全问题设计了一种云内部简单安全通信模型(SSCMIC),通过同步密钥流实现密文通信,以增强云的安全性",0
AMUR:一种RFID数据不确定性的自适应度量算法,2011,"为适应基于RFID(无线射频识别)位置跟踪过程中传感数据的连续变化和需要实时处理的特征,本文提出一种度量RFID数据不确定性的自适应进化粒子滤波算法,根据K-L距离改变重采样粒子个数,并引入粒子群寻优方法PSO改变传统粒子滤波(SIRPF)的重采样效率,采用常规赋权聚集(CWA)定义适应度函数,以均衡先验密度与似然密度的重要性,在采样粒子空间探寻最优粒子,为概率数据库上的初始元组提供可靠的置信度度量.实验证明,与已有的算法相比,AMUR算法能够有效地度量RFID数据中蕴含的不确定性,可进一步改善粒子退化现象和粒子贫化问题",0
基于PML及Hedge的物联网异构信息集成处理模型,2011,"针对物联网前端感知信息的海量性和异构性问题,提出物联网异构信息集成处理体系结构,包括引入物联网异构数据交换标准并提出物联网异构信息处理方法.物联网异构信息集成方案在感知层、传输层及应用层进行.在感知层,模型对不同传感器或RFID的信息进行归一化及数据清洗;在传输层和应用层,模型对这些异构物联网信息进行信息融合及智能处理.提出了新的基于Hedge文法的高效过滤算法以提高匹配引擎处理海量数据的能力.",1
高密度条码在现代物流业中的应用,2011,"传统的条码技术及RFID技术只能承载商品标签或少量基本信息, 且容量固定, 无法提供一个能承载大容量商品信息的低成本解决方案. 为此, 将一种二维连续型矩阵式高密度条码应用于现代物流业, 该条码具有成本低、承载信息量大且容量可变可调, 容错能力强等特点, 为现代物流业提供一个高可靠、能承载大容量商品信息的低成本解决方案",0
再论云制造,2011,"在综合已有文献和近期研究实践的基础上,进一步论述了云制造.提出云制造是一种面向服务的,高效低耗和基于知识的网络化,敏捷化制造新模式和技术手段,它丰富和拓展了云计算的资源共享内容和服务模式,促进了制造的敏捷化,服务化,绿色化,智能化;融合云计算,物联网,高性能计算,面向服务,智能科学等新兴技术与信息化制造技术,构成了完整的云制造服务系统及云制造技术体系.通过应用案例讨论了面向集团企业和面向中小企业云制造服务平台的技术和应用模式,并对我国实施云制造的思路和发展提出了建议",118
云制造资源虚拟化研究,2011,"为实现软硬物理制造资源的全面互联,感知与反馈控制,并将物理制造资源转化为逻辑制造资源,解除物理制造资源与制造应用服务之间的紧耦合,以支持资源高利用率,高敏捷性,高可靠,高安全,高可用的虚拟云制造服务环境,分析了云制造资源虚拟化的相关技术,提出了云制造资源虚拟化框架,论述了虚拟化支持下的云制造关键技术.指出云制造资源虚拟化能够实现更全面和更深入的软硬资源共享;能够形成具有高扩展性和灵活伸缩性的大规模虚拟资源云池;能够按需动态敏捷调配资源,获得资源高利用率并实现节能降耗;能够支持高可靠,高安全的多主体协同运行;能够支持全生命周期用户按需获取普适化的高可用服务操作环境",48
基于云服务的复杂产品协同设计方法,2011,"围绕复杂产品设计过程中设计者之间的分布协同以及信息,资源共享和知识重用等问题,提出了一种基于云服务的复杂产品协同设计方法.该方法以云服务中间件技术为主体,通过云服务中构建的领域本体和知识库所包含的语义来描述复杂产品设计过程中的信息,资源和知识,进而提出一种结合事件驱动服务模型和语义服务逻辑图的服务组合方法.在事件驱动下完成任务分解,服务发布等操作,利用语义服务逻辑图表达服务之间的逻辑和时序关系,接着进行服务组合并执行组合服务以完成复杂产品设计任务.以某型航空器总体设计为例验证了该方法的有效性和正确性",8
可裁剪式虚拟机可移植层的研究与开发,2011,"针对物联网嵌入式底层设备的设计要求, 提出了可裁剪式虚拟机可移植层模型及设计方法, 阐述了可移植层中的网络、线程、内存等模块的实现方式及该虚拟机的实例访问. 通过可移植层设计, 该虚拟机可以在不同硬件平台及操作系统上移植. 另外, 该虚拟机可以实现动态配置、控制、执行等功能, 且具有裁剪性. 测试表明, 该虚拟机的cPu占有率小, 内存损耗低, 组件重用率高, 裁剪性好, 并成功运用于工业现场",1
人体心电监护物联网节点研究与实现,2011,"针对物联网技术发展新趋势对人体心电监护作了进一步研究, 将无线传感器网络与互联网连接起来, 进行心电信号的信息交换和通信. 详细描述了用于心电监护的物联网节点硬件电路设计, 完成了基于NesC语言的组件结构化软件设计, 并在节点数据路由协议LEACH基础上提出了改进型路由协议LEACH-SA. 实验结果表明人体心电监护物联网节点能够有效地对人体心电信号进行数据采集和传输",0
面向钢铁连铸设备维护维修的工业物联网框架,2011,"为自动,实时,准确,详细地获取钢铁连铸设备的信息,并为设备的维修维护提供更好的服务,提出面向钢铁连铸设备维护,维修和大修的工业物联网框架.该框架给出了工业物联网在钢铁领域的应用环境,它不仅能够为钢铁企业提供新的数据源,而且能够在一定程度上改进企业的生产和维修流程.描述了所提框架的结构层次及需要研究的关键技术,指出物联网技术是实现钢铁连铸设备维护维修的关键,并分析了该技术在连铸设备维护维修服务中的实现方法.应用案例证明了该方案的有效性",2
设备协同技术及其系统软件研究综述,2011,"设备协同技术是大规模区域管理、物联网等领域的支撑技术, 对设备协同技术及其系统软件进行研究具有重要意义.本文首先总结设备协同技术的发展阶段, 指出大规模设备协同技术是目前的关键研究问题, 主要研究如何支持设备协同的大规模性、控制的快捷性和协同的安全性.之后, 归纳了大规模设备协同系统软件的体系结构, 并分析了大规模设备协同中的三个关键技术.通过分析若干设备协同典型应用系统以及采用的技术方案, 指出了目前研究的特点、优势和不足.同时本文分析了基础网络方案对设备协同系统软件的影响.最后指出了进一步的发展方向",11
物联网环境下的机械系统状态监测技术展望,2011,"论述了物联网环境下机械系统状态监测技术的新发展,指出开展机械系统的可监测性设计是物联网环境下实施机械系统状态监测技术的基础,研发符合物联网特征的在线监测传感器及其系统是物联网环境下开展机械系统状态监测的保证,建立物联网环境下的机械系统状态监测技术标准体系是机械系统状态监测技术快速发展的支撑。",0
基于物联网的数字社区构建方案,2011,根据数字社区的实际应用需求，结合物联网的技术特点，提出一种基于物联网技术的数字社区构建方案。该方案对物联网技术框架进行改进，讨论组网机制，给出具体的实现方案，并设计制作网络关键节点。根据实际应用需求设计一种异频异构的网络架构，并进行典型应用的参数测试，测试结果表明，该方案在数字社区中的实际应用是切实可行的。,2
物联网在楼体结构安全检测的应用研究,2011,"当前结构安全检测方法多是对局部不安全因素的简单相加进行评估,但多个局部不安全因素缺少必要的内在联系,不同区域的隐患对主体的不同影响也没有得到体现,无法准确形成对整体楼体安全性的完整评估,检测结果不准确。为了解决这一问题,提出了一种基于物联网的楼体结构安全检测方法。运用无线传感网络,建立楼体不同检测区域之间安全隐患的必然联系,克服传统方法的缺陷。试验结果表明,方法对楼体整体的安全性有着更加准确的评估,取得了令人满意的效果。",0
基于物联网的农田环境监测无线传感器网络的管理,2011,"针对农田环境监测无线传感器网络中网络节点电量和处理能力有限等特点,分别从网络拓扑管理、位置管理、能量管理和故障管理等4个方面提出了一套完整的网络管理方案,以对网络运行状况进行监测和管理。为了用户能够远程监控和管理无线传感器监测网络,开发了远程监控管理平台,该平台由后台数据库和前端监测管理软件组成。试验结果表明,所提出的网络管理方案,能够实时监测网络的运行情况,及时诊断网络中的异常,保障了网络正常运行、数据实时传输;所开发的远程监控管理平台人机交互界面良好、功能完善、运行稳定,实现了用户对无线传感器监测网络的远程管理和对农田环境的有效监测。",2
一种融合多种定位精度改进策略的实时定位中间件,2011,无论是普适计算还是物联网，实时定位均是其关键技术之一。在建筑物、洞室等复杂环境中，由于无线信号的不规则衰减、非视距传播，使得常用的一些定位算法（如接收信号强度、到达角度等）无法达到较高的定位精度。为了解决复杂环境中定位精度不足的问题，设计并实现了一个定位精度改进中间件。它集成了平滑、传感器融合、卡尔曼滤波、粒子滤波等多种精度改进策略，可以根据用户对定位精度的需求动态地选择相应的策略。通过实验分析了不同精度改进策略的性能，结果表明，该中间件能够较好地满足用户对不同精度的需求。,0
基于物联网的能源管理系统设计,2011,给出一种基于物联网的钢铁企业能源管理系统的应用设计。综合运用网络、自动化、软件、数据库等领域的相关技术，对全厂能源数据进行采集、分析、处理，实现了实时监测、平衡预测分析、综合管理等功能。对比分析几种能源管理方法，总结基于物联网的能源管理系统的优势。实现基于物联网的能源管理系统，不仅提高了钢铁企业能源管理水平，而且在优化能源平衡、节能减排等方面起到了十分重要的作用。,2
无线传感设备及数据的对象化访问方法,2011,"物联网(Internet of things, IOT)是近年来的研究热点之一，然而传感设备只提供了比较底层的访问接口，通过接口所获得的数据与应用层所需的数据在概念上存在较大的差异。针对这一问题，提出一种无线传感设备及其数据的对象化访问方法。该方法通过UML(unified modeling language)类图建立设备模型与应用模型，利用SM@RT(supporting models at runtime)工具建立设备访问模型，将设备接口与设备模型进行关联，并用QVT(query/view/transformation)关联设备模型和应用模型。实验结果验证了该方法的可行性和有效性。",2
基于物联网技术的交通安全预警机制研究,2011,研究交通安全预警准确度优化问题。交通安全问题要求实时监控车流状态，及时反馈交通信息。针对目前的交通安全预测技术和应急管理机制难以解决交通拥塞和道路交通不平衡状况，特别是传统的预警算法不能达到实时性要求。为了解决上述问题，提出了一种物联网技术的交通状态监测安全预警和应急管理方案。方案采用物联网技术，实时监测交通状况，为交管部门提供可靠数据，依据搜集的交通信息设计针对性的安全预警指标，建立基于二维马尔科夫链时空模型的应急管理机制。仿真结果表明，采用改进的预警方法，交通管理部门可及时预测交通安全风险及隐患，并及时采取有效应对方案，以便保障交通系统整体处于良性且稳定的状态。,0
基于物联网的异构传感数据融合方法研究,2011,研究网络数据融合优化问题，传统的网络数据融合算法需要获得对象比较精确的数学模型，会造成计算复杂度高。针对无线传感器网络自身特点，将无线传感器网络和数据融合技术相结合，提出了一种基于无线传感器网络扩展的Kalman滤波分批估计融合算法。主要是通过将传感器节点收集的同一性质的信息进行分批，通过一系列加权公式使计算出的融合信息更逼近真实值。从源头节能出发，通过减少数据传输量，进而减少传输过程中的能量消耗，达到延长整个网络生命周期的目的。最后仿真结果表明提出的算法有效，具有一定的实际应用价值。,0
基于RFID和SCOR的物联网配送中心信息系统模型研究,2011,反思了传统信息反馈机制和物流配送中心运营特点，分析了配送中心信息化方向与路径，提出了基于RFID（射频识别）技术和SCOR(供应链运作参考模型）的物联网配送中心信息系统模型，阐明了该模型的体系架构、层次关联、技术路径与实施方案，为现代物流企业提供了一种可行的物联网配送中心信息系统参考模型,1
河南省农产品供应链SWOT分析,2011,"近年来,由于河南省农业经济的快速发展,对农产品供应链的发展提出了更高的要求。为此,介绍了农产品供应链的特点和发展模式,并对河南省农产品供应链进行了SWOT分析,阐述了河南省农产品供应链的优势、劣势、面临的挑战和机遇以及存在的主要问题,最后提出加强农产品供应链管理的可行性建议。",0
物联网背景下农产品供应链的优化,2011,"分析了物联网技术在农产品的生产与养殖、运输、库存、销售和信息管理等环节的具体应用,随着物联网相关技术的不断进步,农产品供应链必将得到持续的优化。",1
物联网在中国现代农业中的应用,2011,近几年来物联网技术受到了人们的广泛关注，笔者介绍了物联网的概念、历史与发展现状，以及物联网在中国农业中的初期应用。分析了物联网研究中的关键技术，包括RFID技术、传感器网络以及智能技术等。将物联网技术应用到农业生产和科研中是现代农业依托新型信息化应用的一大进步，可以改变粗放的农业经营管理方式，提高动植物疫情疫病防控能力，确保农产品质量安全，从而引领现代农业的发展，是物联网与农业领域的一次结合，对现代农业具有一定参考意义。,5
基于物联网的集成化粮食供应链管理研究,2011,依托物联网技术及网络对粮食供应链进行优化，利用信息技术集成粮食供应链涉及的企业及粮食流通环节，基于射频识别技术构建集成化粮食供应链模型及整体架构，依托射频技术提供的大量数据及处理能力进行计算求解，获得精确的预测，在物联网的支撑下研究集成化粮食供应链的管理。研究构建粮食及其加工品的质量跟踪、控制及追溯;依据物联网技术支持下集成化粮食供应链管理信息系统的精确预测，建立粮食供需安全预警系统;通过基于物联网对粮食供应链进行集成化管理，降低粮食及其加工品物流费用，提高流通效率及效益。,0
物联网在现代农业中的应用,2011,近几年来物联网技术受到社会的广泛关注。笔者介绍了物联网的起源、概念、历史与国内外发展现状;阐述了基于RFID和传感网络的物联网应用架构在农业现场中的应用情况，分析了物联网在应用中存在的问题;最后展望了物联网技术在农业上的应用前景以及物联网技术对人类生产生活、科技进步、工业发展的促进作用。,3
J2ME移动远程控制应用的研究,2011,"讨论采用J2ME技术实现移动远程控制应用的方法。方法在手机端采用MIDP里的HttpConnection接口技术,PC端采用Servlet技术,并实现了手机对PC机的远程控制。方法可运用于智能居家、家电信息化等,推动物联网发展普及。",2
基于邮件通联关系的邮箱用户权威别名评估,2011,在邮件挖掘研究中，发现邮件地址相应的深层关注对象人物实体是未来研究热点方向之一。在现实世界中人名是人的一种关键标识，而在物联网中别名常代替真实人名来标识人物实体，权威别名评估对身份辨识，核心人物查找等应用研究具有重要意义。基于邮件通联关系结构特征，针对一个邮箱用户所有可能的别名，提出基于使用广度与频繁度以及借鉴PageRank算法思想的基于通信对象信誉度的权威别名评估算法，最后实验验证了其合理性和有效性。,0
大规模设备协同机制研究,2011,"在物联网、区域管理和应急救援等领域,对大规模设备协同的需求越来越高.针对大规模设备协同中协同规模大和时序约束严格这两个特点,定义了包含协同任务和协同子任务的大规模设备协同两级任务模型,在此模型基础上利用Pi-演算给出了大规模设备协同中两级任务协同机制的描述,并从理论上证明了该机制的正确性.并实现了大规模设备协同原型系统,通过在原型系统上进行模拟实验,验证了该协同机制能够满足设备协同中的大规模性和严格的时序约束.",8
未来智能电网控制中心面临的挑战和形态演变,2011,回顾了电网控制中心的发展历程，结合电力和信息产业的发展趋势，从宏观层面分析了智能电网控制中心面对的 3方面挑战，多样化能源和多元化资源、更灵活的市场与精细化的调控管理、产业融合与低碳发展。从信息流的角度探讨了未来智能电网控制形态的演变，认为物联网和云计算的出现和大规模应用是新型控制中心的技术支撑。,3
基于物联网的智能物流配送系统设计与实现,2011,"针对物流配送的特点,利用GIS、GPS、传感器技术和无线网络通信技术,提出了基于物联网的智能物流配送的系统框架.根据嵌入式设备的存储能力和计算能力有限的特点,动态划分地图区域的思想和矢量栅格存储结构,并对优化的Dijkstra算法及物流配送数据管理功能进行了探讨,减少了内存存储空间,提高查询速度和系统的整体效率.",0
基于手机条码识别的物联网设计,2011,"随着移动互联网时代的来临,智能手机已成为物联网时代一个标志性的移动终端工具,在Android开源智能手机操作系统下,研究了二维条码编解码,模拟生成了两维条码图片,研究表明Android开源智能操作系统在物联网的应用中有广泛的应用前景.",0
基于物联网的河北果蔬产业全程监测与控制信息服务平台研究,2011,"利用信息技术、传感技术及传输技术,开展了果蔬产业全程监测与控制信息服务平台的开发研究。以嵌入式系统与农业智能产品为基础;以成熟的传感器技术为核心;以溯源码技术为主线;以果蔬产业安全生产信息数据库服务系统为支撑;以无线传输与互联网技术为承载;以企业、专业合作组织、种植户为服务主体;构建而成""基于物联网的河北省果蔬产业全程监管与控制信息服务平台""。",0
基于物联网技术的生态环境监测应用研究,2011,"针对传统的环境监测系统部署和维护成本高,难以自适应采集各种类型生态数据信息和实时、可靠地传输环境监测数据的问题,提出了一种基于多传感器网络平台的生态环境监测物联网技术。该技术将监测区域分为若干个不同的分簇,每个分簇采集、搜集各种类型的环境监测数据,且可根据监测需要设定不同类型的传感器如温度、湿度、噪声传感器等;在监测区域内设置移动Agent节点,根据网络能耗建立实时二维定位表,采用ROSEN梯度投影法选择最优路径,构建移动方案,搜集采集到的数据并转发给控制中心。仿真实验和数学分析表明:该技术对环境监测实现远程数据采集和传输时具有实时性和可靠性且网络整体能耗较低。",5
基于环境供能的R FID节点供电方式研究,2011,"针对物联网中R FID节点的电源供电需要,论述了太阳能发电、温差发电、压电材料发电三种实时环境能量获取方式,比较了以上三种利用环境能量发电的微电源的优缺点。基于对三种环境能量的特性,提出在提高能量获取效率、降低供电成本的基础上,通过设计性能稳定、低功耗的动态电源管理系统可以有效分配能量,提高供电效率",0
物联网技术在农业中的应用,2011,"介绍了物联网的起源、概念及其体系构架,分析了物联网研究中的关键技术,包括射频识别(RFID)技术、传感器技术、传感器网络技术、网络通信技术等;阐述了物联网技术在农业生产环境信息监测与调控、农产品质量的安全追溯、动植物远程诊断中的应用情况;指出了农业物联网应用中存在的困难;总结出物联网具有广阔的发展前景",0
基于SOA物联网的粮食品质安全问题解决方案,2011,为了达到粮食品质可追溯性的目的，采用面向服务架构（SOA）的物联网应用系统设计方案，完成对粮食种植、仓储、加工、流通、销售各环节信息的快速采集、处理，实现粮食从种植到消费过程中多层次加工和多渠道流通的信息共享、交换与管理，该方案对粮食品质的安全保障有一定的促进作用和指导意义,0
基于森林火灾数据监测的物联网定位算法应用,2011,将物联网原有质心定位算法进行改进，引入加权质心定位算法。根据林业数据监测的物联网体系结构，对监测森林火灾的传感器定位算法进行研究。通过传感节点的权值，计算火点发生地的横纵坐标，加速火场定位。为火灾监测的火点定位提供了有力的定位依据，最大程度地预防和减少森林火灾及其造成的损失。,1
论物联网时代的到来对工业设计的影响,2011,"通过分析物联网的概念、相关的关键技术、主要应用领域与现状及当前的不足之处,提出物联网时代的到来,对工业设计可能产生的影响。论述了物联网技术得到广泛应用后,可能引发的工业设计在设计对象、设计方法、设计工具上的变革。并且,结合最新的基于物联网技术的产品,分析了物联网时代下产品呈现出的信息交互频繁、远程交互等特点。",0
昆仑海岸造就食品界智能FBI,2011,"近年来,我国物流产业加速发展,其产业链上的专业分工越来越精细,随着低温食品、药品在运输过程中日益暴露的问题,物流产业延展出了冷链这一物流细化市场,以利于为低温物品运输提供更完善的服务。在冷链的发展过程中,越来越多企业为冷链的规模化和产业化贡献自已的力量.其中包括物联网龙头企业北京昆仑海岸传感技术有限公司(以下简称昆仑海岸),该公司最近研发的一款RFID温度标签就有效地弥补了冷链物流中存在的各种缺陷。",0
嵌入物联网信息采集的产品生命周期收益模型比较分析,2011,"通过分析产品生命周期(PLM)过程中的信息采集技术发展历程,引入了物联网应用背景下对PLM的影响,并建立了供应商、销售商、消费者在使用技术前后的定量成本收益模型。在与烟草行业合作建立了的物联网信息系统应用中,收集相关烟草行业的数据,对模型进行了检验。结果表明:物联网技术的应用,解决了实体与信息分离问题,对PLM的参与各方都能带来不同程度的收益,改善整个管理过程的效率与效果。",0
物联网架构和智能信息处理理论与关键技术,2011,"物联网(Internet of Things,IoT)是一种通过各种接入技术将海量电子设备与互联网进行互联的大规模虚拟网络,包括RFID、传感器以及执行器的电子设备通过互联网互联互通,将异构信息汇聚后共同完成某项特定的任务。为了解决物联网规模化运用中的关键技术,首先探讨了物联网与这些网络的区别,给出了物联网的定义、特征以及参考架构。同时,创新性地提出了区域服务器的概念,并通过本体论知识表达等方法的运用解决了物联网中的""信息孤岛""难题。智能信息处理是物联网的核心内容之一,而物联网的知识表达与情景感知等相关技术是物联网智能信息处理的核心内容。据此,着重分析研究了智能信息处理的信息空间定义、信息量化方法以及信息处理各阶段的主要问题及相应的解决办法。",7
基于物联网的煤矿瓦斯爆炸事故防范措施及典型事故分析,2011,"分析了死亡47人的焦家寨煤矿""11.5""特别重大瓦斯爆炸事故原因,即煤矿井下供电系统不可靠,多次无计划停电,造成局部通风机停风,进而造成瓦斯积聚,瓦斯浓度达到爆炸界限;在瓦斯电不闭锁和未采取排放瓦斯措施的情况下,违章送电、送风;动力电缆两通接线盒失爆产生电火花,引爆瓦斯。提出了防止类似事故发生的措施,即加快煤矿物联网研究和应用,加强煤矿防爆电气设备等矿用安全标志准用产品生产、运输、仓储、使用、维护等全过程管控;采用物联网技术,实现瓦斯多级监管,瓦斯风电闭锁;采用物联网技术,实现供电和通风系统及设备多级监管,及时发现供电和通风系统事故隐患,确保连续供电和供风。",1
城市智能交通物联网建设探讨交通7+1论坛第二十三次会议纪实,2011,"物联网是继计算机产业、通信产业、互联网产业之后的又一新兴朝阳产业.智能交通物联网是利用智能交通和物联网的各种技术,有效集成地运用于综合交通运输体系中,使参与交通的人、车、路等要素形成一个协调的网络.论坛以""城市智能交通物联网建设探讨""为主题,研究城市智能交通现状及存在的问题,探讨物联网时代智能交通的发展方向,研究提出可行的城市智能交通物联网架构及理念,并结合实际提出城市智能交通物联网建设方案.",1
